desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
441407202200707,http://www.animal.go.kr/files/shelter/2022/08/20220820210890_s.jpg,20220820,설성면 대죽리,[개] 믹스견,"흰색, 흑갈색",2020(년생),4.40(Kg),경기-이천-2022-00479,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/20220820210890.jpg,보호중,F,N,온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200706,http://www.animal.go.kr/files/shelter/2022/08/202208202108431_s.jpg,20220820,중리동 부악로,[개] 믹스견,흰색,2022(년생),2.10(Kg),경기-이천-2022-00478,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108431.jpg,종료(자연사),M,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200705,http://www.animal.go.kr/files/shelter/2022/08/202208202108328_s.jpg,20220820,백사면 현방리,[개] 골든 리트리버,골드,2010(년생),"43,00(Kg)",경기-이천-2022-00477,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108328.jpg,종료(자연사),M,Y,몸을 가누지 못함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200704,http://www.animal.go.kr/files/shelter/2022/08/202208202108153_s.jpg,20220820,장호원읍 진암리,[고양이] 한국 고양이,"회갈색, 검정줄무늬",2022(년생),1.00(Kg),경기-이천-2022-00476,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108153.jpg,보호중,F,N,"다소야윔, 경계심 다소있음",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200703,http://www.animal.go.kr/files/shelter/2022/08/202208202108774_s.jpg,20220820,부발읍 대관리,[개] 믹스견,크림색,2022(년생),1.40(Kg),경기-이천-2022-00475,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108774.jpg,종료(자연사),M,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200702,http://www.animal.go.kr/files/shelter/2022/08/202208202108329_s.jpg,20220820,부발읍 대관리,[개] 믹스견,황갈색,2022(년생),1.70(Kg),경기-이천-2022-00474,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108329.jpg,보호중,F,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200701,http://www.animal.go.kr/files/shelter/2022/08/202208202108497_s.jpg,20220820,부발읍 대관리,[개] 진도견,흰색,2022(년생),2.20(Kg),경기-이천-2022-00473,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108497.jpg,종료(입양),M,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200700,http://www.animal.go.kr/files/shelter/2022/08/202208202108204_s.jpg,20220820,부발읍 대관리,[개] 진도견,흰색,2022(년생),1.90(Kg),경기-이천-2022-00472,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108204.jpg,종료(입양),F,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407202200699,http://www.animal.go.kr/files/shelter/2022/08/202208202108344_s.jpg,20220820,부발읍 대관리,[개] 진도견,흰색,2019(년생),12.00(Kg),경기-이천-2022-00471,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208202108344.jpg,보호중,F,N,"목띠착용, 온순함",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441404202200908,http://www.animal.go.kr/files/shelter/2022/08/202208201408766_s.jpg,20220820,덕풍동로110,[고양이] 한국 고양이,검정흰색,2022(년생),0.3(Kg),경기-하남-2022-00326,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201408766.jpg,종료(입양),M,N,홀로잇는 힘없는애 캣맘구조,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441402202200377,http://www.animal.go.kr/files/shelter/2022/08/202208221508475_s.jpg,20220820,군포시청에서 인수,[고양이] 한국 고양이,회,2018(년생),4(Kg),경기-군포-2022-00192,20220820,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508475.jpg,보호중,F,U,"비틀거림,기운없음,탈수",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 군포시,군포시 동물보호담당,031-390-0311,
441401202201002,http://www.animal.go.kr/files/shelter/2022/08/202208201808461_s.jpg,20220820,목감도서관 근처,[개] 말티즈,흰색,2017(년생),3(Kg),경기-시흥-2022-00490,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201808461.jpg,종료(반환),F,U,사람을 좋아하고 최근에 목욕한 것으로 추정,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441399202201825,http://www.animal.go.kr/files/shelter/2022/08/202208201808981_s.jpg,20220820,진접읍,[개] 포메라니안,흰색,2019(년생),4.0(Kg),경기-남양주-2022-00926,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201808981.jpg,종료(입양),F,U,흰색 옷을입고 교통사고로 뒷다리와 눈을 심하게 다침.,남양주동물보호협회,031-591-7270,"경기도 남양주시 금곡로 44 (금곡동, 성원빌딩) 1층",경기도 남양주시,남양주시,031-590-3991,
441393202201577,http://www.animal.go.kr/files/shelter/2022/08/202208231108705_s.jpg,20220820,원곡로 37부근,[개] 골든 리트리버,갈,2022(년생),5(Kg),경기-안산-2022-00843,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208231108705.jpg,종료(자연사),M,N,"6개월 추정,순함,탈수",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441393202201569,http://www.animal.go.kr/files/shelter/2022/08/202208221408232_s.jpg,20220820,이동579-1부근,[개] 믹스견,백갈,2020(년생),4(Kg),경기-안산-2022-00839,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208221408232.jpg,보호중,F,U,"순함,생식기부어있음",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,
441391202201848,http://www.animal.go.kr/files/shelter/2022/08/202208201908934_s.jpg,20220820,팽성읍 : 노와1길 10-22,[개] 믹스견,검정,2022(년생),3(Kg),경기-평택-2022-01078,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201908934.jpg,보호중,F,N,"60일 추정, 귀엽고 사랑스러움",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391202201847,http://www.animal.go.kr/files/shelter/2022/08/20220820190863_s.jpg,20220820,팽성읍 : 노와1길 10-22,[개] 믹스견,검/흰,2022(년생),3(Kg),경기-평택-2022-01077,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/20220820190863.jpg,보호중,M,N,"60일 추정, 귀엽고 사랑스러움",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391202201846,http://www.animal.go.kr/files/shelter/2022/08/202208201908942_s.jpg,20220820,팽성읍 : 노와1길 10-22,[개] 믹스견,검/흰,2022(년생),3(Kg),경기-평택-2022-01076,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201908942.jpg,보호중,M,N,"60일 추정, 귀엽고 사랑스러움",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441386202200635,http://www.animal.go.kr/files/shelter/2022/08/202208201608471_s.jpg,20220820,양지로 152번길,[개] 믹스견,황색,2021(년생),5.5(Kg),경기-부천-2022-00537,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201608471.jpg,보호중,M,Y,"핑크색 꽃무늬 하네스 착용, 순함",가나동물병원,032-665-0075,경기도 부천시 경인로 72 (송내동),경기도 부천시,부천시,032-625-2803,
441383202200483,http://www.animal.go.kr/files/shelter/2022/08/202208221508281_s.jpg,20220820,관양동 1672부근,[기타축종],백,2022(년생),2(Kg),경기-안양-2022-00206,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208221508281.jpg,보호중,Q,U,"작음,기력없음.예후불량,",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 안양시,안양시,031-8045-2605,
441378202201727,http://www.animal.go.kr/files/shelter/2022/08/202208201808133_s.jpg,20220820,수진동4663,[기타축종] 친칠라,회갈색,2021(년생),0.4(Kg),경기-성남-2022-00599,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201808133.jpg,종료(입양),M,N,코주변 피부병,펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
441378202201726,http://www.animal.go.kr/files/shelter/2022/08/20220820180889[1]_s.jpg,20220820,구미동264,[개] 치와와,갈백색,2017(년생),4.54(Kg),경기-성남-2022-00598,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/20220820180889[1].jpg,종료(반환),F,U,주황색 몸줄 착용.,펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
441378202201725,http://www.animal.go.kr/files/shelter/2022/08/202208201508867_s.jpg,20220820,도촌파출소,[개] 말티즈,백색,2016(년생),5.58(Kg),경기-성남-2022-00597,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201508867.jpg,종료(반환),M,Y,"피부병, 비만",펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
441378202201724,http://www.animal.go.kr/files/shelter/2022/08/202208201008494_s.jpg,20220820,성남동 2759,[개] 포메라니안,연갈색,2015(년생),2.6(Kg),경기-성남-2022-00596,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201008494.jpg,보호중,F,U,"매우 마름, 피부병, 치석 심함.",펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
431370202200762,http://www.animal.go.kr/files/shelter/2022/08/202208201008299_s.jpg,20220820,남구청인근,[개] 푸들,연한갈색(애프리),2016(년생),4.20(Kg),울산-남구-2022-00518,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201008299.jpg,종료(반환),F,Y,"치석많음,순하고 착함, 약간짖음",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
429363202200509,http://www.animal.go.kr/files/shelter/2022/08/202208201708762_s.jpg,20220820,광산구 송정파출소,[개] 믹스견,"검,흰",2019(년생),4(Kg),광주-광산-2022-00503,20220820,20220830,http://www.animal.go.kr/files/shelter/2022/08/202208201708762.jpg,보호중,M,N,"22-0843 공자, 목줄착용(검정)",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
