desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
443439202200407,http://www.animal.go.kr/files/shelter/2022/08/202208260708111_s.jpg,20220825,연수주공 2단지,[개] 제페니즈칭,흰검,2012(년생),3(Kg),충북-충주-2022-00249,20220826,20220902,http://www.animal.go.kr/files/shelter/2022/08/202208260708111.jpg,보호중,F,U,"제패니즈 친 믹스, 순함, 사상충음성",충주시동물보호센터,043-851-3168,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면),충청북도 충주시,충주시,043-850-5864,
442419202200697,http://www.animal.go.kr/files/shelter/2022/08/202208262308144[1]_s.jpg,20220825,충만교회앞,[고양이] 러시안 블루,재색,2019(년생),2.8(Kg),강원-원주-2022-00572,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208262308144[1].jpg,보호중,F,N,애교가 많음,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
442419202200696,http://www.animal.go.kr/files/shelter/2022/08/202208262308144_s.jpg,20220825,신림과적검문소터널입구,[개] 발바리,"연,갈색",2018(년생),9(Kg),강원-원주-2022-00571,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208262308144.jpg,보호중,M,N,목줄착용,원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
442419202200695,http://www.animal.go.kr/files/shelter/2022/08/202208262308835_s.jpg,20220825,삼양식품사원숙소철거현장,[개] 페키니즈,흰색,2014(년생),7(Kg),강원-원주-2022-00570,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208262308835.jpg,보호중,M,N,"미용 머리단발, 시력없음",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
441560202201110,http://www.animal.go.kr/files/shelter/2022/08/202208261508206_s.jpg,20220825,소흘읍 송선로23-22 인근,[개] 믹스견,검/흰,2018(년생),6(Kg),경기-포천-2022-00803,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508206.jpg,보호중,M,N,겁많음/경계심있음. 코검정. 양뒷발며느리발톱. 꼬리단미안됨. 털이물질묻음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560202201109,http://www.animal.go.kr/files/shelter/2022/08/202208261508311_s.jpg,20220825,소흘읍 송선로23-22 인근,[개] 믹스견,연갈,2019(년생),8(Kg),경기-포천-2022-00802,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508311.jpg,보호중,M,N,색바랜목줄착용. 코초코색. 꼬리단미안됨. 털뭉침. 겁있음. 예민함.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560202201108,http://www.animal.go.kr/files/shelter/2022/08/202208261508682_s.jpg,20220825,일동면 사직리1436 인근,[개] 믹스견,검/흰,2022(년생),1.3(Kg),경기-포천-2022-00801,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508682.jpg,보호중,M,N,네발끝/앞가슴흰털. 코검정. 꼬리단미안됨. 털상태양호. 배꼽탈장.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560202201107,http://www.animal.go.kr/files/shelter/2022/08/202208261508711_s.jpg,20220825,일동면 사직리1436 인근,[개] 믹스견,흰/연갈,2022(년생),1.4(Kg),경기-포천-2022-00800,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508711.jpg,보호중,F,U,코초코색. 콧볼살색. 꼬리단미안됨. 털때탐. 피부질환.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560202201106,http://www.animal.go.kr/files/shelter/2022/08/202208261508636_s.jpg,20220825,이동면성장로1289번길173 인근,[개] 믹스견,갈/검,2022(년생),2.1(Kg),경기-포천-2022-00799,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508636.jpg,보호중,F,U,코검정. 좌안위축. 얌전함. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441559202200953,http://www.animal.go.kr/files/shelter/2022/08/202208261508153_s.jpg,20220825,백석읍 기산로 498-4 인근,[개] 보더 콜리,검/흰,2019(년생),14(Kg),경기-양주-2022-00395,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508153.jpg,보호중,M,N,코검정. 사람따름. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 양주시,양주시 동물보호팀,031-8082-7361,
441559202200952,http://www.animal.go.kr/files/shelter/2022/08/202208261508604_s.jpg,20220825,백석읍 기산로 498-4 인근,[개] 믹스견,갈/흰,2019(년생),14(Kg),경기-양주-2022-00394,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508604.jpg,보호중,M,N,양귀반접힘. 코갈색. 활발함. 칩있음. 꼬리단미안됨.털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 양주시,양주시 동물보호팀,031-8082-7361,
441559202200951,http://www.animal.go.kr/files/shelter/2022/08/202208261508529_s.jpg,20220825,백석읍 기산로 498-4 인근,[개] 시베리안 허스키,갈/흰,2019(년생),21(Kg),경기-양주-2022-00393,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508529.jpg,보호중,M,N,오드아이. 코갈색. 사람따름. 얌전함. 고리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 양주시,양주시 동물보호팀,031-8082-7361,
441559202200950,http://www.animal.go.kr/files/shelter/2022/08/202208261508508_s.jpg,20220825,백석읍 꿈나무로 156 양주소방서 차고,[고양이] 한국 고양이,검/흰,2022(년생),0.5(Kg),경기-양주-2022-00392,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508508.jpg,종료(자연사),M,N,눈곱. 콧물. 마른편. 사람잘따름. 털때탐. 기력없음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 양주시,양주시 동물보호팀,031-8082-7361,
441414202200674,http://www.animal.go.kr/files/shelter/2022/08/202208261508295[1]_s.jpg,20220825,미산면 동이리 73-1 인근,[고양이] 페르시안,흰,2018(년생),1.6(Kg),경기-연천-2022-00350,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508295[1].jpg,보호중,F,U,매우여윔(척추뼈드러남).네발패드부종.뒷다리까짐.털뭉치고등쪽짧게밀어져있음.네발털변색.사람좋아함.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326,
441414202200673,http://www.animal.go.kr/files/shelter/2022/08/202208261508801[1]_s.jpg,20220825,백학면 전동리344 인근,[개] 믹스견,노/흰,2018(년생),4.5(Kg),경기-연천-2022-00349,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508801[1].jpg,보호중,F,U,여윔. 유선처짐. 코살색. 부정교합. 겁많음. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326,
441414202200672,http://www.animal.go.kr/files/shelter/2022/08/202208261508521[1]_s.jpg,20220825,백학면 전동리344 인근,[개] 믹스견,검/흰,2022(년생),1(Kg),경기-연천-2022-00348,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508521[1].jpg,보호중,F,U,겁많음. 앞가슴/아래턱흰털. 꼬리단미안됨. 털이물질묻음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326,
441414202200671,http://www.animal.go.kr/files/shelter/2022/08/202208261508447_s.jpg,20220825,백학면 전동리344 인근,[개] 믹스견,검/흰,2022(년생),1.2(Kg),경기-연천-2022-00347,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508447.jpg,보호중,M,N,코주위흰털. 코검정. 배빵빵. 사람잘따름/낑낑댐. 꼬리단미안됨. 털이물질묻음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326,
441408202200839,http://www.animal.go.kr/files/shelter/2022/08/202208251608931_s.jpg,20220825,서운면 송산리 231,[개] 믹스견,하양,2022(년생),2.92(Kg),경기-안성-2022-00530,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251608931.jpg,보호중,M,N,사람을 잘 따름/소심함,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,
441408202200838,http://www.animal.go.kr/files/shelter/2022/08/202208251508327_s.jpg,20220825,서운면 송산리 231,[개] 믹스견,갈색/발끝만 하양,2022(년생),3.54(Kg),경기-안성-2022-00529,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251508327.jpg,보호중,F,N,사람을 잘 따름/소심함,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,
441394202201687,http://www.animal.go.kr/files/shelter/2022/08/202208252008697_s.jpg,20220825,벽제동 15-4 부근,[개] 믹스견,검정,2022(년생),2.7(Kg),경기-고양-2022-00650,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208252008697.jpg,보호중,F,U,,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441392202200205,http://www.animal.go.kr/files/shelter/2022/08/202208261508153[1]_s.jpg,20220825,방죽로 23 동두천 시청 청사내,[개] 믹스견,흰/노,2020(년생),17(Kg),경기-동두천-2022-00176,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261508153[1].jpg,보호중,M,N,양귀처짐. 코검정. 설사(파보/코로나:음성). 겁있음/방어적입질. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 동두천시,김인기,031-860-2322,
430367202200493,http://www.animal.go.kr/files/shelter/2022/08/202208260908398_s.jpg,20220825,유성구 하기동 603번지 송림마을 5단지 주변,[고양이] 한국 고양이,검백,2021(년생),3.00(Kg),대전-유성-2022-00251,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208260908398.jpg,보호중,Q,U,교통사고,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 유성구,박대호,042-611-2785,
430366202200283,http://www.animal.go.kr/files/shelter/2022/08/202208261608422_s.jpg,20220825,대전 서구 한민시장 먹자골목 부근,[개] 말티즈,백색,2016(년생),1.8(Kg),대전-서구-2022-00284,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261608422.png,종료(반환),M,U,주인반환,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480,
430365202200431,http://www.animal.go.kr/files/shelter/2022/08/202208260908535_s.jpg,20220825,대전광역시 중구 중앙로121번길 50-5 주변,[개] 시바,황백색,2018(년생),13.00(Kg),대전-중구-2022-00253,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208260908535.png,종료(반환),M,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266,
428354202201399,http://www.animal.go.kr/files/shelter/2022/08/202208251708832_s.jpg,20220825,부개파출소,[개] 치와와,"흰색,검정",2019(년생),4.2(Kg),인천-부평-2022-00748,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251708832.jpg,종료(반환),M,N,미중성,짱구네동물병원,032-511-5515,인천광역시 부평구 평천로 356 (갈산동),인천광역시 부평구,장상규,032-509-6554,
428354202201398,http://www.animal.go.kr/files/shelter/2022/08/202208251708904_s.jpg,20220825,경인로 840번길 18,[고양이] 한국 고양이,턱시도,2022(년생),0.75(Kg),인천-부평-2022-00747,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251708904.jpg,보호중,Q,N,"30일령,온순함",짱구네동물병원,032-511-5515,인천광역시 부평구 평천로 356 (갈산동),인천광역시 부평구,장상규,032-509-6554,
428353202200866,http://www.animal.go.kr/files/shelter/2022/08/202208261008441_s.jpg,20220825,남동구 수산동 247,[개] 진도견,갈/흰,2012(년생),18(Kg),인천-남동-2022-00400,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261008441.jpg,종료(반환),M,N,주인반환,인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 남동구,남동구,032-453-6093,
428352202200397,http://www.animal.go.kr/files/shelter/2022/08/20220826110808_s.jpg,20220825,연수구 한나루로 105번길68,[고양이] 한국 고양이,검/갈/흰,2022(년생),0.3(Kg),인천-연수-2022-00179,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/20220826110808.jpg,종료(자연사),F,N,"1주일추정, 탯줄있음",인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 연수구,박선호,032-749-7803,
428352202200396,http://www.animal.go.kr/files/shelter/2022/08/202208261108428_s.jpg,20220825,연수구 연수동 507-7,[개] 믹스견,검정색,2022(년생),4(Kg),인천-연수-2022-00178,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108428.jpg,종료(자연사),M,N,5개월추정. 두마리같이발견,인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 연수구,박선호,032-749-7803,
428352202200395,http://www.animal.go.kr/files/shelter/2022/08/202208261108135_s.jpg,20220825,연수구 연수동 507-7,[개] 믹스견,검정색,2022(년생),5(Kg),인천-연수-2022-00177,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108135.jpg,종료(자연사),M,N,5개월추정. 두마리같이발견,인천광역시수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 연수구,박선호,032-749-7803,
428351202200665,http://www.animal.go.kr/files/shelter/2022/08/202208261108519_s.jpg,20220825,미추홀구 경인남로 188 엘림하우스,[개] 믹스견,연갈/흰,2018(년생),7(Kg),인천-미추홀-2022-00387,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108519.jpg,보호중,M,Y,초록목줄.3마리같이발견,인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
428351202200664,http://www.animal.go.kr/files/shelter/2022/08/20220826110858_s.jpg,20220825,미추홀구 경인남로 188 엘림하우스,[개] 믹스견,흰색,2015(년생),5(Kg),인천-미추홀-2022-00386,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/20220826110858.jpg,보호중,F,U,"빨간목줄, 3마리같이발견",인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
428351202200663,http://www.animal.go.kr/files/shelter/2022/08/202208261108585_s.jpg,20220825,미추홀구 경인남로 188 엘림하우스,[개] 믹스견,연갈/흰,2014(년생),7.5(Kg),인천-미추홀-2022-00385,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108585.jpg,보호중,F,U,초록색목줄 3마리같이발견,인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
428351202200662,http://www.animal.go.kr/files/shelter/2022/08/202208261108924_s.jpg,20220825,미추홀구 주안지구대,[고양이] 한국 고양이,갈/흰,2022(년생),0.1(Kg),인천-미추홀-2022-00384,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108924.jpg,종료(자연사),Q,N,후송중사망,인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
428351202200661,http://www.animal.go.kr/files/shelter/2022/08/202208261108929_s.jpg,20220825,미추홀구 주안지구대,[고양이] 한국 고양이,검/흰,2022(년생),0.1(Kg),인천-미추홀-2022-00383,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108929.jpg,종료(자연사),Q,N,후송중사망,인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
427348202200851,http://www.animal.go.kr/files/shelter/2022/08/202208251708205_s.jpg,20220825,구지면 대방 디에트르 단지 내,[고양이] 한국 고양이,치즈색,2022(년생),0.4(Kg),대구-달성-2022-00550,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251708205.jpg,종료(자연사),F,N,"탈수,탈진,식욕부진,저체온증",현풍동물병원,053-614-3570,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200850,http://www.animal.go.kr/files/shelter/2022/08/202208251608452[1]_s.jpg,20220825,현풍 박석진교 근처,[개] 포메라니안,갈색,2017(년생),3(Kg),대구-달성-2022-00549,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251608452[1].jpg,보호중,M,N,"털이 많이 빠져있음,고양이를 좋아함, 사람 손을 잘탐",현풍동물병원,053-614-3570,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200849,http://www.animal.go.kr/files/shelter/2022/08/202208251408883_s.jpg,20220825,화원 119,[개] 믹스견,갈색,2020(년생),8.7(Kg),대구-달성-2022-00548,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251408883.jpg,보호중,M,N,등록칩 없음. 경계가 심함.,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200848,http://www.animal.go.kr/files/shelter/2022/08/202208251008791[1]_s.jpg,20220825,다사읍 죽곡리 812,[고양이] 한국 고양이,황백,2022(년생),3(Kg),대구-달성-2022-00547,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208251008791[1].jpg,보호중,M,N,"4개월령 추정, 유순함, 가정에서 키운 것으로 추정",119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200847,http://www.animal.go.kr/files/shelter/2022/08/202208250908159_s.jpg,20220825,화원삼거리 파크랜드 앞,[고양이] 한국 고양이,흰갈,2022(년생),0.2(Kg),대구-달성-2022-00546,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208250908159.jpg,보호중,M,N,3주령. 인공포유가 필요함.,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,
427345202200534,http://www.animal.go.kr/files/shelter/2022/08/202208261108283_s.jpg,20220825,동변로 24길 32,[고양이] 한국 고양이,검정+흰색,2022(년생),0.64(Kg),대구-북구-2022-00298,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108283.jpg,종료(자연사),M,N,"어미분리자묘,결막염, 탈수, 탈진",대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 북구,도유경,053-665-3192,
427345202200533,http://www.animal.go.kr/files/shelter/2022/08/202208261108503_s.jpg,20220825,동변로 24길 32,[고양이] 한국 고양이,회색+흰색,2022(년생),0.60(Kg),대구-북구-2022-00297,20220826,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208261108503.jpg,종료(자연사),M,N,"어미분리자묘,결막염, 탈수, 탈진",대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 북구,도유경,053-665-3192,
