desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
428356202201104,http://www.animal.go.kr/files/shelter/2022/08/202208111308102_s.jpg,20220811,연희동712-21,[고양이] 한국 고양이,흰검,2022(년생),0.44(Kg),인천-서구-2022-00628,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111308102.jpg,종료(자연사),M,N,4마리함께입소.3주추정.귀여움.통통함.활발함,가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,
428356202201103,http://www.animal.go.kr/files/shelter/2022/08/202208111308418_s.jpg,20220811,연희동712-21,[고양이] 한국 고양이,흰,2022(년생),0.46(Kg),인천-서구-2022-00627,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111308418.jpg,종료(자연사),M,N,4마리함께입소.3주추정.귀여움.통통함. 얼굴쪽 피부가 조금 안좋음,가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,
428356202201102,http://www.animal.go.kr/files/shelter/2022/08/202208111308716_s.jpg,20220811,연희동712-21,[고양이] 한국 고양이,흰.검,2022(년생),0.40(Kg),인천-서구-2022-00626,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111308716.jpg,종료(입양),F,N,4마리함께입소.3주추정.귀여움.통통함.,가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,
428356202201101,http://www.animal.go.kr/files/shelter/2022/08/202208111308176_s.jpg,20220811,연희동712-21,[고양이] 한국 고양이,흰,2022(년생),0.44(Kg),인천-서구-2022-00625,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111308176.jpg,종료(입양),F,U,4마리함께입소.3주추정.귀여움.통통함,가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,
428356202201100,http://www.animal.go.kr/files/shelter/2022/08/202208111308756_s.jpg,20220811,신현동307-15,[고양이] 한국 고양이,고등어,2022(년생),0.36(Kg),인천-서구-2022-00624,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111308756.jpg,종료(자연사),F,U,"4주추정, 기립불가. 예후불량.기력없음",가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,
428349202200668,http://www.animal.go.kr/files/shelter/2022/08/202208111108763[1]_s.jpg,20220811,도원동보신각앞,[개] 믹스견,흰색+노랑조금,2018(년생),5.00(Kg),인천-중구-2022-00466,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111108763[1].jpg,종료(반환),M,N,"털을 짧게 깍고, 경계심이 강해 사람한테 약간 으르렁댐",경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동),인천광역시 중구,김근영,032-760-8942,
427343202200684,http://www.animal.go.kr/files/shelter/2022/08/20220811160860_s.jpg,20220811,북비산로61길 6,[개] 믹스견,흰색,2022(년생),3.4(Kg),대구-서구-2022-00441,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/20220811160860.jpg,종료(반환),M,Y,4개월령. 귀와 등에 옅은 크림색. 차량 접촉사고 목격.,대구수의사회(아이펫),053-573-1175,대구광역시 서구 서대구로 64 (평리동),대구광역시 서구,송민서,053-663-2644,
427343202200683,http://www.animal.go.kr/files/shelter/2022/08/202208111608342_s.jpg,20220811,달서천로41길 66-7,[고양이] 한국 고양이,검정+흰색,2022(년생),0.28(Kg),대구-서구-2022-00440,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111608342.jpg,종료(자연사),M,N,1개월령. 결막염.콧물,대구수의사회(아이펫),053-573-1175,대구광역시 서구 서대구로 64 (평리동),대구광역시 서구,송민서,053-663-2644,
427341202200469,http://www.animal.go.kr/files/shelter/2022/08/202208111708330_s.jpg,20220811,2.28공원,[고양이] 한국 고양이,검정 흰색,2022(년생),1.2(Kg),대구-중구-2022-00218,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111708330.jpg,종료(입양),M,N,2-3달 추정,대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로),대구광역시 중구,중구 손세규,053-661-2648,
427341202200468,http://www.animal.go.kr/files/shelter/2022/08/20220811110890_s.jpg,20220811,중구 관덕정길 35 동부교육지원청,[개] 믹스견,흰갈검,2013(년생),12(Kg),대구-중구-2022-00217,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/20220811110890.jpg,종료(반환),Q,U,겁많음,대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648,
427341202200467,http://www.animal.go.kr/files/shelter/2022/08/202208111008756[1]_s.jpg,20220811,중구 명덕역 제일곰국 앞,[개] 믹스견,흰,2022(년생),0.9(Kg),대구-중구-2022-00216,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111008756[1].jpg,종료(입양),F,U,순함,대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648,
427341202200466,http://www.animal.go.kr/files/shelter/2022/08/202208110908753_s.jpg,20220811,중구 달구벌대로 2130-1,[고양이] 한국 고양이,갈검,2022(년생),0.4(Kg),대구-중구-2022-00215,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208110908753.jpg,종료(자연사),Q,N,눈 상태 안좋음,대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648,
426340202200442,http://www.animal.go.kr/files/shelter/2022/08/202208111508782[1]_s.jpg,20220811,기장대로 82-8 동부산  삼정그린코아 중앙연못쪽,[개] 믹스견,"검정, 흰색",2022(년생),16(Kg),부산-기장-2022-00214,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111508782[1].jpg,보호중,M,N,빨간색 목줄착용,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,
426340202200441,http://www.animal.go.kr/files/shelter/2022/08/202208111508574_s.jpg,20220811,정관롯데캐슬2차아파트 202동,[고양이] 한국 고양이,"갈색,검정",2022(년생),0.5(Kg),부산-기장-2022-00213,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111508574.jpg,종료(자연사),F,U,"3개월 미만추정, 영양상태 불량, 기력저하, 안질환",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,
426340202200440,http://www.animal.go.kr/files/shelter/2022/08/202208111508625_s.jpg,20220811,기장 당사마을 이케아 옆 화단,[고양이] 한국 고양이,"검정, 흰색",2022(년생),0.4(Kg),부산-기장-2022-00212,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111508625.jpg,보호중,M,N,"3개월 미만 추정, 영양상태 불량, 기력저하",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 기장군,조성연,051-709-2894,
426337202200403,http://www.animal.go.kr/files/shelter/2022/08/202208111408823_s.jpg,20220811,고분로31번길 25,[개] 믹스견,갈색믹스,2019(년생),6.0(Kg),부산-연제-2022-00192,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111408823.jpg,종료(자연사),F,N,쇠약,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484,
426327202200160,http://www.animal.go.kr/files/shelter/2022/08/202208111808450_s.jpg,20220811,동구 중앙대로460번길37,[고양이] 한국 고양이,"베이지, 흰색",2022(년생),0.4(Kg),부산-동구-2022-00083,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111808450.jpg,종료(자연사),M,N,도로가에서 울고 있어 민원인이 신고,사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 동구,나선임,051-440-4521,
411320202200735,http://www.animal.go.kr/files/shelter/2022/08/202208111508118_s.jpg,20220811,신림동1643-4,[개] 푸들,갈,2017(년생),5.3(Kg),서울-관악-2022-00193,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111508118.jpg,종료(반환),M,N,치석있고미용되어있으며온순하고잘따르며오줌받이복대착용하고있음,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 관악구,일자리벤처과,02-879-6691,
411320202200734,http://www.animal.go.kr/files/shelter/2022/08/202208111508578_s.jpg,20220811,신림동28-9,[개] 이탈리안 그레이 하운드,검정,2015(년생),2.8(Kg),서울-관악-2022-00192,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111508578.jpg,종료(반환),F,N,치석있고온순하며잘따르고조용하며마른체형임,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 관악구,일자리벤처과,02-879-6691,
426326202200467,http://www.animal.go.kr/files/shelter/2022/08/202208220208616_s.jpg,20220810,구덕아영장(꽃마을인근),[개] 믹스견,갈흰,2020(년생),10(Kg),부산-서구-2022-00406,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220208616.jpg,보호중,M,U,"오른쪽앞다리없음,들개서식지에서포획,경계심과공격성",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504,
443557202200098,http://www.animal.go.kr/files/shelter/2022/08/202208171308377_s.jpg,20220810,죽리2길 10,[개] 믹스견,흰색,2019(년생),25(Kg),충북-증평-2022-00095,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308377.jpg,보호중,M,N,심장사상충양성,증평가정견훈련소,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면),충청북도 증평군,증평군청,043-835-3772,
443557202200097,http://www.animal.go.kr/files/shelter/2022/08/202208171308623_s.jpg,20220810,한라비발디사거리,[개] 푸들,갈색,2012(년생),4(Kg),충북-증평-2022-00094,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308623.jpg,보호중,M,Y,건강함,증평가정견훈련소,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면),충청북도 증평군,증평군청,043-835-3772,
428358202200158,http://www.animal.go.kr/files/shelter/2022/08/20220811130855_s.jpg,20220810,옹진군청 백령면,[개] 믹스견,흰색,2022(년생),0.7(Kg),인천-옹진-2022-00090,20220817,20220831,http://www.animal.go.kr/files/shelter/2022/08/20220811130855.jpg,종료(자연사),M,N,"5마리 같이입소, 3주추정",인천수의사회유기동물,032-515-7567,인천광역시 계양구 다남동 35-8,인천광역시 옹진군,김미라,032-899-2982,
428358202200157,http://www.animal.go.kr/files/shelter/2022/08/202208111308208_s.jpg,20220810,옹진군청 백령면사무소,[개] 믹스견,흰색,2022(년생),1.4(Kg),인천-옹진-2022-00089,20220817,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208111308208.jpg,종료(입양),M,N,"5마리 같이입소 , 3주추정",인천수의사회유기동물,032-515-7567,인천광역시 계양구 다남동 35-8,인천광역시 옹진군,김미라,032-899-2982,
428358202200156,http://www.animal.go.kr/files/shelter/2022/08/202208111308970_s.jpg,20220810,옹진군청 백령면,[개] 믹스견,흰색,2022(년생),1.1(Kg),인천-옹진-2022-00088,20220817,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208111308970.jpg,보호중,M,N,"5마리 같이입소, 3주추정",인천수의사회유기동물,032-515-7567,인천광역시 계양구 다남동 35-8,인천광역시 옹진군,김미라,032-899-2982,입양전제로 임시보호중
428358202200155,http://www.animal.go.kr/files/shelter/2022/08/202208111308737_s.jpg,20220810,옹진군청 백령면,[개] 믹스견,흰색,2022(년생),1.1(Kg),인천-옹진-2022-00087,20220817,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208111308737.jpg,종료(자연사),M,N,5마리 같이입소 3주추정,인천수의사회유기동물,032-515-7567,인천광역시 계양구 다남동 35-8,인천광역시 옹진군,김미라,032-899-2982,
428358202200154,http://www.animal.go.kr/files/shelter/2022/08/202208111308822_s.jpg,20220810,옹진군청 백령면,[개] 믹스견,흰색,2022(년생),1.3(Kg),인천-옹진-2022-00086,20220817,20220831,http://www.animal.go.kr/files/shelter/2022/08/202208111308822.jpg,종료(자연사),F,N,"5마리 같이입소, 3주추정",인천수의사회유기동물,032-515-7567,인천광역시 계양구 다남동 35-8,인천광역시 옹진군,김미라,032-899-2982,
426327202200163,http://www.animal.go.kr/files/shelter/2022/08/202208171608307_s.jpg,20220810,동구 수정산 체육공원,[개] 믹스견,흰색,2018(년생),8(Kg),부산-동구-2022-00086,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608307.jpg,종료(반환),F,N,주인반환 완료,사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 동구,나선임,051-440-4521,
448537202200972,http://www.animal.go.kr/files/shelter/2022/08/202208160908841_s.jpg,20220810,장승포로 49,[개] 푸들,흰색,2008(년생),5(Kg),경남-거제-2022-00820,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908841.jpg,종료(자연사),F,U,나이많음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
445472202200215,http://www.animal.go.kr/files/shelter/2022/08/202208162108278_s.jpg,20220810,삼례읍 하리 조사마을경로당앞,[개] 믹스견,검정색,2017(년생),13(Kg),전북-완주-2022-00214,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162108278.jpg,종료(입양),M,N,겁이 많고 귀가 큼,도담,010-9438-9669,전라북도 완주군 용진읍 순지2길 187-6,전라북도 완주군,나상운,063-290-3248,
442424202200272,http://www.animal.go.kr/files/shelter/2022/08/202208110908280_s.jpg,20220810,삼척시 근덕면 근덕면사무소 인근,[개] 믹스견,흰색,2021(년생),7(Kg),강원-삼척-2022-00074,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208110908280.jpg,종료(반환),M,N,건강함,삼척시유기동물보호소,010-4373-1899,"강원도 삼척시 근덕면 교곡길 127-281 (근덕면, 쓰레기소각시설) 유기동물보호소",강원도 삼척시,삼척시,033-570-3398,
441408202200801,http://www.animal.go.kr/files/shelter/2022/08/202208151408687_s.jpg,20220810,당촌 1길 62,[고양이] 한국 고양이,검정/갈색/하양,2022(년생),0.2(Kg),경기-안성-2022-00492,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208151408687.jpg,보호중,M,N,후지마비/기립불능/탈수,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,
441408202200800,http://www.animal.go.kr/files/shelter/2022/08/202208151408989_s.jpg,20220810,원곡면 관산로 14-1,[개] 믹스견,갈색,2018(년생),15.94(Kg),경기-안성-2022-00491,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208151408989.jpg,보호중,M,N,소심함,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,
441408202200799,http://www.animal.go.kr/files/shelter/2022/08/202208151408592_s.jpg,20220810,원곡면 관산로 14-1,[개] 믹스견,하양,2018(년생),18.2(Kg),경기-안성-2022-00490,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208151408592.jpg,보호중,M,N,경계심 강함/얼굴에 상처 있음,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,
441408202200798,http://www.animal.go.kr/files/shelter/2022/08/202208151408131_s.jpg,20220810,원곡면 관산로 14-1,[개] 믹스견,하양,2019(년생),12.3(Kg),경기-안성-2022-00489,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208151408131.jpg,보호중,F,N,사람을 잘 따름,이성준동물병원,031-673-5858,경기도 안성시 중앙로 431-1 (봉남동),경기도 안성시,안성시,031-678-5493,
431370202200744,http://www.animal.go.kr/files/shelter/2022/08/202208161808133_s.jpg,20220810,남구 상개로 81 경비실 앞,[고양이] 한국 고양이,흰색 노란색,2022(년생),0.30(Kg),울산-남구-2022-00500,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161808133.jpg,종료(방사),F,N,"1개월 전후의 자묘, 컨디션 양호 사진 찍을 때만 예민, 평소에는 사람 좋아하고 착함",주동물병원,010-6809-8275,울산광역시 남구 돋질로 385-1 (삼산동),울산광역시 남구,권도하,052-226-5264,
430364202200213,http://www.animal.go.kr/files/shelter/2022/08/202208161008422_s.jpg,20220810,가오동 예오름 A 인근,[고양이] 페르시안,흑&#8226;백,2019(년생),3.5(Kg),대전-동구-2022-00210,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161008422.jpg,종료(입양),F,U,임보&#8226;분양 신청,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 동구,황서영,042-251-4647,
430364202200212,http://www.animal.go.kr/files/shelter/2022/08/202208161008714_s.jpg,20220810,가오동 예오름 A 인근,[고양이] 페르시안,흑&#8226;백,2019(년생),3.5(Kg),대전-동구-2022-00209,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161008714.jpg,종료(입양),F,U,임보&#8226;분양 신청,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 동구,황서영,042-251-4647,
428355202200582,http://www.animal.go.kr/files/shelter/2022/08/202208102208137_s.jpg,20220810,효성동 주민센타부근 주택,[개] 말티즈,백색/연갈색,2019(년생),3.5(Kg),인천-계양-2022-00363,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208102208137.jpg,보호중,M,Y,"눈부위,발끝 탈모증상있슴",신영재동물병원,032-552-0075,인천광역시 계양구 장제로 923 (병방동),인천광역시 계양구,계양구,032-450-6844,
426336202200353,http://www.animal.go.kr/files/shelter/2022/08/202208161108933_s.jpg,20220810,낙동북로 125번길 10-7,[고양이] 한국 고양이,검/흰,2022(년생),0.64(Kg),부산-강서-2022-00322,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161108933.jpg,종료(입양),F,N,경계 심함,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426336202200352,http://www.animal.go.kr/files/shelter/2022/08/202208161108570_s.jpg,20220810,낙동북로 125번길 10-7,[고양이] 한국 고양이,흰/검,2022(년생),0.63(Kg),부산-강서-2022-00321,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161108570.jpg,보호중,F,N,경계 심함,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426336202200351,http://www.animal.go.kr/files/shelter/2022/08/202208161108501_s.jpg,20220810,낙동북로 125번길 10-7,[고양이] 한국 고양이,검/흰,2022(년생),0.65(Kg),부산-강서-2022-00320,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161108501.jpg,종료(입양),F,N,경계 심함,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426334202200653,http://www.animal.go.kr/files/shelter/2022/08/202208160908871_s.jpg,20220810,두송로144번길133,[개] 믹스견,갈색,2020(년생),22(Kg),부산-사하-2022-00350,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908871.jpg,보호중,F,U,8월10일 21시10분경 구조,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 사하구,박혜영,051-220-4477,
426334202200652,http://www.animal.go.kr/files/shelter/2022/08/202208160908527_s.jpg,20220810,두송로144번길133,[개] 믹스견,갈색,2019(년생),21(Kg),부산-사하-2022-00349,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908527.jpg,보호중,Q,U,"두송반도 인근에서 발견된 유기견, 목에 올무 걸려 있어 제거함.",(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 사하구,박혜영,051-220-4477,
426331202200333,http://www.animal.go.kr/files/shelter/2022/08/202208121008905_s.jpg,20220810,유엔로 151,[고양이] 한국 고양이,갈색+흰색,2022(년생),0.5(Kg),부산-남구-2022-00219,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208121008905.jpg,보호중,F,N,"3개월 미만 추정, 영양상태 불량, 기력저하",누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85-1,부산광역시 남구,정승묵,051-607-4481,
426331202200332,http://www.animal.go.kr/files/shelter/2022/08/202208121008497_s.jpg,20220810,"홍곡로 18, 4층",[개] 믹스견,갈색,2016(년생),5.2(Kg),부산-남구-2022-00218,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208121008497.jpg,보호중,M,Y,하늘색 목줄 착용,누리동물병원,051-701-7599,부산광역시 해운대구 송정동 85-1,부산광역시 남구,정승묵,051-607-4481,
411314202200366,http://www.animal.go.kr/files/shelter/2022/08/202208111508777_s.jpg,20220810,신월동372-1,[고양이] 한국 고양이,고등어테비,2022(년생),0.2(Kg),서울-양천-2022-00116,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208111508777.jpg,종료(자연사),M,N,이갈이하지않은어린고양이로온순하고잘따르는귀여운고양이입니다,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,양천구청,02-2620-4918,
411309202200256,http://www.animal.go.kr/files/shelter/2022/08/202208111508682_s.jpg,20220810,도봉로588-5 인근,[고양이] 한국 고양이,검/흰,2022(년생),0.7(Kg),서울-도봉-2022-00091,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208111508682.jpg,종료(자연사),M,N,눈곱. 콧물. 코검정. 여윔. 제대로 기립못함. 기력없음.좌후지발목부위 실에 묶여 상처있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 도봉구,도봉구동물복지팀,02-2091-3213,
448567202200546,http://www.animal.go.kr/files/shelter/2022/08/202208121708445[1]_s.jpg,20220810,의창구 봉곡동 43-11번지 부근,[개] 시바,검정색+갈색,2020(년생),8.7(Kg),경남-창원1-2022-00368,20220812,20220820,http://www.animal.go.kr/files/shelter/2022/08/202208121708445[1].jpg,종료(반환),M,N,L-8-1-16 검정색+갈색. 블랙탄,창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701,
