desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
428356202201116,http://www.animal.go.kr/files/shelter/2022/08/202208151108709_s.jpg,20220815,정서진 구조대,[개] 믹스견,흰색,2019(년생),12(Kg),인천-서구-2022-00639,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151108709.jpg,종료(반환),M,N,"목줄없음 ,사나움",우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,
428356202201115,http://www.animal.go.kr/files/shelter/2022/08/202208151108510_s.jpg,20220815,서구청 당직실,[개] 푸들,흰색,2020(년생),2.3(Kg),인천-서구-2022-00638,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151108510.jpg,종료(반환),F,U,목줄없음.온순함,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,
427346202200796,http://www.animal.go.kr/files/shelter/2022/08/20220815180878_s.jpg,20220815,화랑로 32길,[고양이] 한국 고양이,치즈태비,2022(년생),0.05(Kg),대구-수성-2022-00538,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/20220815180878.jpg,종료(자연사),M,N,기력없음.식욕없음,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,
427346202200795,http://www.animal.go.kr/files/shelter/2022/08/202208151808909_s.jpg,20220815,동대구호 376,[고양이] 한국 고양이,카오스,2022(년생),1(Kg),대구-수성-2022-00537,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151808909.jpg,보호중,F,N,아주 순함,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,
427346202200794,http://www.animal.go.kr/files/shelter/2022/08/202208151008262_s.jpg,20220815,수성구 황금동,[고양이] 한국 고양이,검,2021(년생),3.4(Kg),대구-수성-2022-00536,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151008262.jpg,종료(자연사),Q,U,"기력없음, 기립불능",예스동물병원,053-768-7543,대구광역시 수성구 동대구로 207 (황금동),대구광역시 수성구,녹색환경과,053-666-2651,
427341202200479,http://www.animal.go.kr/files/shelter/2022/08/202208151508684_s.jpg,20220815,228공원 부근,[고양이] 한국 고양이,흰갈,2022(년생),0.2(Kg),대구-중구-2022-00223,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151508684.jpg,종료(입양),M,N,"눈염증, 순함",대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648,
427341202200473,http://www.animal.go.kr/files/shelter/2022/08/202208151008988_s.jpg,20220815,국채보상로 447,[개] 비숑 프리제,흰,2019(년생),9(Kg),대구-중구-2022-00222,20220815,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208151008988.jpg,종료(반환),M,Y,순함,대구시수의사회(동인),070-4466-1575,대구광역시 중구 동인동4가 국채보상로 724,대구광역시 중구,중구 손세규,053-661-2648,
426326202200475,http://www.animal.go.kr/files/shelter/2022/08/202208220208239_s.jpg,20220814,천마로25번길 23 인근,[개] 믹스견,황흰,2018(년생),16(Kg),부산-서구-2022-00395,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220208239.jpg,보호중,F,U,"들개서식지에서포획,경계심과공격성,구충도포,",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504,
443447202200226,http://www.animal.go.kr/files/shelter/2022/08/202208201608818_s.jpg,20220814,음성군 대소면 오산리 188-3,[고양이] 한국 고양이,고동색 다수 및 흰색 줄무늬,2022(년생),1(Kg),충북-음성-2022-00193,20220820,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208201608818.jpg,보호중,M,N,귀가 크고 마른 상태임. 포획시에 눈꼽이 있음,금왕동물병원,043-877-0763,충청북도 음성군 금왕읍 대금로 1498 (금왕읍) 금왕동물병원,충청북도 음성군,admin,043-871-3404,
442419202200657,http://www.animal.go.kr/files/shelter/2022/08/20220819080876_s.jpg,20220814,가래실공원,[개] 진도견,흰색,2018(년생),18(Kg),강원-원주-2022-00532,20220819,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220819080876.jpg,보호중,F,N,"목주위 연,갈색.  진드기 많음",원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 원주시,원주시,033-737-4444,
444457202200413,http://www.animal.go.kr/files/shelter/2022/08/202208161508416_s.jpg,20220814,규암 수옥리 호반로 87번길 31,[개] 믹스견,"흰색,털뭉침,분호코,사나움",2020(년생),10(Kg),충남-부여-2022-00210,20220818,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208161508416.jpg,보호중,F,N,"흰색,털뭉침,분홍코,사나움",남부여동물병원,041-837-8275,충청남도 부여군 부여읍 성왕로 190-1  남부여동물병원,충청남도 부여군,부여군,041-830-2256,
444454202200387,http://www.animal.go.kr/files/shelter/2022/08/202208171108111_s.jpg,20220814,부창로72번길24(강산동),[개] 믹스견,흑색,2019(년생),14(Kg),충남-논산-2022-00284,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171108111.jpg,종료(반환),M,N,"CDV/CPV음성(8.16), 종합/광견병백신(8.16), HW양성(8.16)",논산시 동물보호센터,041-746-8475,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터 더함,충청남도 논산시,논산시,041-746-8471,
442426202200339,http://www.animal.go.kr/files/shelter/2022/08/202208171408382_s.jpg,20220814,강림면 월현리 88-45,[개] 차우차우,흰색,2016(년생),18(Kg),강원-횡성-2022-00203,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171408382.jpeg,종료(반환),M,U,"탈진, 매우사나움",횡성유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6,강원도 횡성군,횡성군,033-340-2395,
442425202200323,http://www.animal.go.kr/files/shelter/2022/08/202208171708381_s.jpg,20220814,홍천군 홍천읍 신장대리,[개] 푸들,갈색,2020(년생),5.50(Kg),강원-홍천-2022-00220,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708381.jpg,보호중,M,U,홍천읍 신장대리에서 발견,홍천군유기동물보호소,033-434-9435,"강원도 홍천군 화촌면 둔덕이길 68 (화촌면, 홍천군유기동물보호센터)",강원도 홍천군,홍천군,033-430-2741,
441559202200936,http://www.animal.go.kr/files/shelter/2022/08/202208161508284[1]_s.jpg,20220814,장흥면 일영리588 인근,[개] 믹스견,갈/검,2021(년생),9(Kg),경기-양주-2022-00378,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208161508284[1].jpg,보호중,F,U,양귀처짐. 오른쪽눈안충/눈곱. 코검정. 몸곳곳피부질환. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 양주시,양주시 동물보호팀,031-8082-7361,
430365202200408,http://www.animal.go.kr/files/shelter/2022/08/202208171008493_s.jpg,20220814,대전광역시 중구 옥계동 201 한양그린맨션,[개] 보스턴 테리어,검백,2018(년생),10.00(Kg),대전-중구-2022-00230,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171008493.jpg,종료(반환),F,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266,
426330202200413,http://www.animal.go.kr/files/shelter/2022/08/202208171308365[1]_s.jpg,20220814,사직실내수영장,[고양이] 혼합,갈색+검정색,2022(년생),0.5(Kg),부산-동래-2022-00213,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308365[1].jpg,종료(입양),F,U,"3개월미만 추정, 영양상태 불량, 기력저하",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,부산광역시 동래구,동래구,051-550-4915,
426330202200412,http://www.animal.go.kr/files/shelter/2022/08/202208171308704_s.jpg,20220814,서동119 안전센터,[개] 페키니즈,흰색,2022(년생),8(Kg),부산-동래-2022-00212,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308704.jpg,종료(반환),F,U,순함,누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,부산광역시 동래구,동래구,051-550-4915,
426325202200282,http://www.animal.go.kr/files/shelter/2022/08/20220817170899_s.jpg,20220814,"샘길 14, 남성초등학교",[고양이] 한국 고양이,"삼색(갈색,검정색,흰색)",2022(년생),0.5(Kg),부산-중구-2022-00159,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220817170899.jpeg,보호중,Q,N,"콧물증상,뒷다리를절음,경계심이강함,중구2-89호",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 중구,오현지,051-600-4481,
448567202200557,http://www.animal.go.kr/files/shelter/2022/08/202208161708634_s.jpg,20220814,의창구 동읍 월잠리 212,[개] 믹스견,갈색+검정색.,2019(년생),8.5(Kg),경남-창원1-2022-00371,20220816,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161708634.jpg,보호중,F,N,L-8-1-19 갈색+검정색. 털끝:흰색. 대형포획틀에 포획됨.,창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701,
448537202200977,http://www.animal.go.kr/files/shelter/2022/08/202208160908141_s.jpg,20220814,옥포동 지코바 통닭앞,[고양이] 한국 고양이,"흰색,노랑",2021(년생),1.5(Kg),경남-거제-2022-00825,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908141.jpg,종료(기증),Q,N,뒷다리 발 다침,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448536202201540,http://www.animal.go.kr/files/shelter/2022/08/202208162208949_s.jpg,20220814,얼음골,[개] 믹스견,갈색,2022(년생),3(Kg),경남-밀양-2022-01268,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208949.jpg,보호중,F,N,깜찍하고 순한 강아지,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185,
446499202200342,http://www.animal.go.kr/files/shelter/2022/08/202208161708438_s.jpg,20220814,노화읍 구목리회관,[개] 믹스견,갈색,2021(년생),5(Kg),전남-완도-2022-00317,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161708438.jpg,보호중,F,U,갈색,유기동물임시보호센터,061-550-5743,전라남도 완도군 신지면 신지로6번길 23-89 (신지면),전라남도 완도군,완도군,061-550-5741,
445468202201467,http://www.animal.go.kr/files/shelter/2022/08/202208142308447_s.jpg,20220814,익산시영등동해송사우나부근에서,[개] 믹스견,흰갈색,2019(년생),4(Kg),전북-익산-2022-01050,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208142308447.jpg,종료(반환),F,N,발발이개이며 작고순한편임,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468202201466,http://www.animal.go.kr/files/shelter/2022/08/202208142308202_s.jpg,20220814,익산시용동면창목온수길9,[개] 믹스견,흰갈색,2022(년생),2(Kg),전북-익산-2022-01049,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208142308202.jpg,종료(입양),M,N,생후3개월정도 작고순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468202201465,http://www.animal.go.kr/files/shelter/2022/08/202208142308164_s.jpg,20220814,익산시용동면창목온수길9,[개] 믹스견,갈색,2022(년생),2(Kg),전북-익산-2022-01048,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208142308164.jpg,종료(입양),M,N,생후3개월정도 순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468202201464,http://www.animal.go.kr/files/shelter/2022/08/202208142208895_s.jpg,20220814,익산시용동면창목온수길9,[개] 믹스견,흰검정,2022(년생),2(Kg),전북-익산-2022-01047,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208142208895.jpg,종료(입양),M,N,생후3개월정도 순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468202201463,http://www.animal.go.kr/files/shelter/2022/08/202208142208836_s.jpg,20220814,익산시남중동539,[기타축종],갈색,2007(년생),15(Kg),전북-익산-2022-01046,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208142208836.jpg,종료(반환),F,N,육지거북이며 큰편임,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
444460202200562,http://www.animal.go.kr/files/shelter/2022/08/202208161308832_s.jpg,20220814,홍북읍 홍북로164-30,[개] 믹스견,검은색,2021(년생),12(Kg),충남-홍성-2022-00296,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208161308832.jpg,보호중,F,U,빨간 목줄에 목부터 배부분까지 흰털,금일동물보호센터,010-5432-5665,충청남도 홍성군 홍동면 충절로 625 (홍동면),충청남도 홍성군,박철,041-630-1727,
444460202200561,http://www.animal.go.kr/files/shelter/2022/08/202208161308416_s.jpg,20220814,홍북읍 홍북로164-30,[개] 믹스견,검은색,2021(년생),12(Kg),충남-홍성-2022-00295,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208161308416.jpg,보호중,F,U,파란 목줄,금일동물보호센터,010-5432-5665,충청남도 홍성군 홍동면 충절로 625 (홍동면),충청남도 홍성군,박철,041-630-1727,
444455202200206,http://www.animal.go.kr/files/shelter/2022/08/202208160908702_s.jpg,20220814,금산읍 인삼약초로 36,[개] 라브라도 리트리버,흰색,2019(년생),10(Kg),충남-금산-2022-00083,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908702.png,종료(반환),M,U,설사 심함,월드동물병원,041-750-2584,충청남도 금산군 금산읍 비단로 102  103호,충청남도 금산군,금산군,041-750-2584,
444453202200691,http://www.animal.go.kr/files/shelter/2022/08/202208161608815_s.jpg,20220814,팔봉면 어송리 수로,[고양이] 한국 고양이,"흰색, 검은색, 노란색",2022(년생),0.32(Kg),충남-서산-2022-00557,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208161608815.jpg,종료(자연사),Q,U,입소 시 50일령 추정,서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392,
444453202200690,http://www.animal.go.kr/files/shelter/2022/08/202208161608647_s.jpg,20220814,팔봉면 어송리 수로,[고양이] 한국 고양이,"흰색, 검은색",2022(년생),0.34(Kg),충남-서산-2022-00556,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208161608647.jpg,종료(자연사),Q,U,입소 시 50일령 추정,서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392,
444453202200689,http://www.animal.go.kr/files/shelter/2022/08/202208161608729_s.jpg,20220814,팔봉면 어송리 수로,[고양이] 한국 고양이,"흰색, 검은색, 노란색",2022(년생),0.29(Kg),충남-서산-2022-00555,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208161608729.jpg,종료(자연사),Q,U,입소 시 50일령 추정,서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392,
444453202200688,http://www.animal.go.kr/files/shelter/2022/08/202208161608509_s.jpg,20220814,팔봉면 어송리 수로,[고양이] 한국 고양이,"검은색, 흰색",2022(년생),0.37(Kg),충남-서산-2022-00554,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/08/202208161608509.jpg,종료(자연사),Q,U,입소 시 50일령 추정,서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392,
444449202201112,http://www.animal.go.kr/files/shelter/2022/08/202208161608321[1]_s.jpg,20220814,천안시 동남구 동면 충절로 2049-5,[개] 믹스견,미색,2022(년생),3.5(Kg),충남-천안-2022-00762,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608321[1].jpg,보호중,F,N,3개월령. 4마리 함께 구조,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5735,
444449202201111,http://www.animal.go.kr/files/shelter/2022/08/202208161608112_s.jpg,20220814,천안시 동남구 동면 충절로 2049-5,[개] 믹스견,미색,2022(년생),3.5(Kg),충남-천안-2022-00761,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608112.jpg,보호중,M,N,3개월령. 4마리 함께 구조,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5735,
444449202201110,http://www.animal.go.kr/files/shelter/2022/08/202208161608746_s.jpg,20220814,천안시 동남구 동면 충절로 2049-5,[개] 믹스견,미색,2022(년생),3.5(Kg),충남-천안-2022-00760,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608746.jpg,보호중,M,N,3개월령.4마리 함께 구조,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5735,
444449202201109,http://www.animal.go.kr/files/shelter/2022/08/202208161608630_s.jpg,20220814,천안시 동남구 동면 충절로 2049-5,[개] 믹스견,미색,2022(년생),4(Kg),충남-천안-2022-00759,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608630.jpg,보호중,F,N,"3개월령.4마리 함께 구조,체구가 제일 큼",유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5735,
444449202201108,http://www.animal.go.kr/files/shelter/2022/08/202208161608807_s.jpg,20220814,천안시 동남구 유량동21 (동남구청 신사옥 5층 통신실),[개] 믹스견,미색,2016(년생),28(Kg),충남-천안-2022-00758,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608807.jpg,종료(반환),F,U,매우 말랐음,유실유기동물보호소,010-5913-5119,충청남도 천안시 동남구 충절로 437 (삼룡동),충청남도 천안시,오병구,041-521-5735,
443448202200209,http://www.animal.go.kr/files/shelter/2022/08/20220816100815_s.jpg,20220814,대강면,[개] 믹스견,"갈색, 흰색",2022(년생),3.50(Kg),충북-단양-2022-00209,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/20220816100815.jpeg,종료(입양),M,U,"207~209호 같은 배 새끼로 보이며, 시츄 믹스로 추정됨",단양군유기동물보호소,043-420-2746,충청북도 단양군 매포읍 우덕리 910번지,충청북도 단양군,단양군,043-420-2743,
443448202200208,http://www.animal.go.kr/files/shelter/2022/08/202208161008390_s.jpg,20220814,대강면,[개] 믹스견,"갈색, 흰색",2022(년생),2.70(Kg),충북-단양-2022-00208,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161008390.jpeg,종료(입양),F,U,"207~209호 같은 배 새끼로 보이며, 시츄 믹스로 추정됨",단양군유기동물보호소,043-420-2746,충청북도 단양군 매포읍 우덕리 910번지,충청북도 단양군,단양군,043-420-2743,
443448202200207,http://www.animal.go.kr/files/shelter/2022/08/202208161008265_s[1].jpg,20220814,대강면,[개] 믹스견,"갈색, 흰색",2022(년생),3.30(Kg),충북-단양-2022-00207,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161008265.jpeg,종료(입양),M,U,"207~209호 같은 배 새끼로 보이며, 시츄 믹스로 추정됨",단양군유기동물보호소,043-420-2746,충청북도 단양군 매포읍 우덕리 910번지,충청북도 단양군,단양군,043-420-2743,
442427202200178,http://www.animal.go.kr/files/shelter/2022/08/202208160908824_s.jpg,20220814,주천면 주천다리 밑,[개] 믹스견,흰갈색,2019(년생),15(Kg),강원-영월-2022-00105,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908824.png,보호중,M,N,오른쪽 뒷다리 골절,영월군위탁동물보호소,033-370-2392,강원도 영월군 영월읍 덕포우회길 329,강원도 영월군,가축방역,033-370-1613,
441409202201259,http://www.animal.go.kr/files/shelter/2022/08/202208161608834_s.jpg,20220814,김포한강 11로 328 인근 교육청,[개] 믹스견,흰,2019(년생),14.6(Kg),경기-김포-2022-00671,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608834.jpg,종료(반환),F,U,분홍바탕 파란테두리목줄+리드줄. 양귀쫑긋. 코초코+갈색. 여윔. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 김포시,김수연,031-980-2893,
441394202201581,http://www.animal.go.kr/files/shelter/2022/08/20220831150833_s.jpg,20220814,용두동 899-42 부근,[개] 믹스견,"황색 , 흰색",2021(년생),6.3(Kg),경기-고양-2022-00613,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/20220831150833.jpg,보호중,M,N,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394202201580,http://www.animal.go.kr/files/shelter/2022/09/202209021609418_s.jpg,20220814,선유동381-4 부근,[개] 믹스견,흰색,2022(년생),1.7(Kg),경기-고양-2022-00612,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/09/202209021609418.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394202201579,http://www.animal.go.kr/files/shelter/2022/09/202209021609186_s.jpg,20220814,선유동381-4 부근,[개] 믹스견,흰색,2022(년생),1.5(Kg),경기-고양-2022-00611,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/09/202209021609186.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
