desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
428351202200626,http://www.animal.go.kr/files/shelter/2022/07/202208051008896_s.jpg,20220804,미추홀구 인하로 222번길 4,[고양이] 한국 고양이,흰/검,2022(년생),0.5(Kg),인천-미추홀-2022-00348,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208051008896.jpg,종료(자연사),M,N,"한달추정, 미간흰색, 턱아래 검은점",인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
428351202200625,http://www.animal.go.kr/files/shelter/2022/07/202208051008381_s.jpg,20220804,미추홀구 인하로 222번길 4,[고양이] 한국 고양이,갈/검/흰,2022(년생),0.4(Kg),인천-미추홀-2022-00347,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208051008381.jpg,종료(자연사),F,N,"한달추정, 오른다리 갈색점",인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
428351202200624,http://www.animal.go.kr/files/shelter/2022/07/202208051008332_s.jpg,20220804,미추홀구 인하로 222번길 4,[고양이] 한국 고양이,검/갈/흰,2022(년생),0.4(Kg),인천-미추홀-2022-00346,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208051008332.jpg,종료(자연사),F,N,"한달추정, 오른색발흰색, 검정줄무늬",인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
426339202200340,http://www.animal.go.kr/files/shelter/2022/07/202208081408968_s.jpg,20220804,학감대로 267번길 32,[고양이] 한국 고양이,노흰,2022(년생),0.5(Kg),부산-사상-2022-00202,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408968.jpg,종료(자연사),Q,U,"사상구-202 노흰&어미없음,허약,탈진(3개월미만 추정)",유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 사상구,여선희,051-310-4781,
426336202200342,http://www.animal.go.kr/files/shelter/2022/07/202208080908468_s.jpg,20220804,부영사랑으로1차,[고양이] 러시안 블루,회색,2020(년생),4(Kg),부산-강서-2022-00311,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208080908468.jpg,종료(입양),M,N,목에 체인 목걸이 있음,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
411321202200333,http://www.animal.go.kr/files/shelter/2022/07/202208051608741_s.jpg,20220804,내곡동 헌인마을 일대,[개] 믹스견,검/흰,2022(년생),2.1(Kg),서울-서초-2022-00070,20220808,20220829,http://www.animal.go.kr/files/shelter/2022/07/202208051608741.jpg,종료(입양),F,U,양귀처짐. 코검정. 호기심많음/사람좋아함/얌전. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411321202200332,http://www.animal.go.kr/files/shelter/2022/07/202208051608760_s.jpg,20220804,내곡동 헌인마을 일대,[개] 믹스견,검/갈/흰,2022(년생),2.9(Kg),서울-서초-2022-00069,20220808,20220829,http://www.animal.go.kr/files/shelter/2022/07/202208051608760.jpg,종료(안락사),F,U,양귀처짐. 코검정. 사람좋아함/얌전/호기심많음. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411321202200331,http://www.animal.go.kr/files/shelter/2022/07/202208051608783_s.jpg,20220804,내곡동 헌인마을 일대,[개] 믹스견,흰,2022(년생),2.5(Kg),서울-서초-2022-00068,20220808,20220829,http://www.animal.go.kr/files/shelter/2022/07/202208051608783.jpg,종료(안락사),M,N,양귀처짐. 코갈색. 사람좋아함/얌전/순함/애교있음/호기심많음. 왼발바닥점2개. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411321202200330,http://www.animal.go.kr/files/shelter/2022/07/202208051608277_s.jpg,20220804,내곡동 헌인마을 일대,[개] 믹스견,흰,2022(년생),2.4(Kg),서울-서초-2022-00067,20220808,20220829,http://www.animal.go.kr/files/shelter/2022/07/202208051608277.jpg,종료(안락사),M,N,양귀처짐. 코갈색. 사람좋아함/소심/순함/호기심많음/겁약간. 왼발바닥얼룩무늬.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411321202200329,http://www.animal.go.kr/files/shelter/2022/07/202208051608571_s.jpg,20220804,내곡동 헌인마을 일대,[개] 믹스견,갈/검/흰,2022(년생),2.8(Kg),서울-서초-2022-00066,20220808,20220829,http://www.animal.go.kr/files/shelter/2022/07/202208051608571.jpg,종료(안락사),F,U,양귀처짐. 코검정. 사람좋아함/호기심많음/순함/얌전. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411321202200328,http://www.animal.go.kr/files/shelter/2022/07/202208051608323_s.jpg,20220804,내곡동 헌인마을 일대,[개] 믹스견,갈/흰,2022(년생),2.4(Kg),서울-서초-2022-00065,20220808,20220829,http://www.animal.go.kr/files/shelter/2022/07/202208051608323.jpg,종료(안락사),F,U,양귀처짐. 코검정. 사람좋아함/호기심많음/순함/얌전. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411309202200251,http://www.animal.go.kr/files/shelter/2022/07/202208051508435_s.jpg,20220804,도봉로 110다길 20 트윈스동물병원 인근,[개] 시바,갈/흰,2019(년생),10(Kg),서울-도봉-2022-00088,20220808,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051508435.jpg,종료(반환),F,U,코검정. 사람따름/얌전/겁약간있는편. 꼬리단미안됨. 털때탐. 칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 도봉구,도봉구동물복지팀,02-2091-3213,
428357202200860,http://www.animal.go.kr/files/shelter/2022/07/202208071708196_s.jpg,20220804,심도파출소 부근,[개] 말티즈,흰색,2020(년생),3.46(Kg),인천-강화-2022-00362,20220807,20220817,http://www.animal.go.kr/files/shelter/2022/07/202208071708196.jpg,종료(반환),F,N,온순함,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533,
450650202202939,http://www.animal.go.kr/files/shelter/2022/07/202208050908629_s.jpg,20220804,제주시 한경면 용수 5길 25-1,[고양이] 한국 고양이,흰갈,2022(년생),0.1(Kg),제주-제주-2022-02857,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908629.jpg,종료(자연사),F,N,개체관리번호 22465 - 3일차/이유식후분양,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650202202938,http://www.animal.go.kr/files/shelter/2022/07/202208050908881_s.jpg,20220804,제주시 도남동 도남오거리,[고양이] 한국 고양이,카오스,2022(년생),0.8(Kg),제주-제주-2022-02856,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908881.jpg,종료(자연사),F,N,개체관리번호 22464 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650202202937,http://www.animal.go.kr/files/shelter/2022/07/202208050908537_s.jpg,20220804,제주시 한림읍 한림로712,[개] 믹스견,흰색,2022(년생),17.3(Kg),제주-제주-2022-02855,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908537.jpg,보호중,M,N,개체관리번호 2515 - 10개월/빨파목줄/경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650202202936,http://www.animal.go.kr/files/shelter/2022/07/202208050908197_s.jpg,20220804,제주시 한림읍 금능석물원 인근,[개] 믹스견,흰색,2022(년생),3.7(Kg),제주-제주-2022-02854,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908197.jpg,종료(안락사),M,N,"개체관리번호 2514 - 3개월/우대퇴골절, 좌골반골절",제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650202202935,http://www.animal.go.kr/files/shelter/2022/07/202208050908894_s.jpg,20220804,서귀포시 상효동 돈내코로 260,[개] 믹스견,흰색,2022(년생),17(Kg),제주-제주-2022-02853,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908894.jpg,종료(안락사),M,N,개체관리번호 2513 - 11개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650202202934,http://www.animal.go.kr/files/shelter/2022/07/202208050908266_s.jpg,20220804,서귀포시 호근동 호근북로 144,[개] 골든 리트리버,갈색,2019(년생),19(Kg),제주-제주-2022-02852,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908266.jpg,종료(기증),F,N,개체관리번호 2512,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650202202933,http://www.animal.go.kr/files/shelter/2022/07/202208050908568_s.jpg,20220804,서귀포시 서귀동 솔동산로 22번길 9 우성호텔,[개] 믹스견,검정,2022(년생),2.7(Kg),제주-제주-2022-02851,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908568.jpg,보호중,F,N,개체관리번호 2511 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
448538202200376,http://www.animal.go.kr/files/shelter/2022/07/202208051608969_s.jpg,20220804,물금읍백호로76,[기타축종],흰색,2021(년생),0.1(Kg),경남-양산-2022-00177,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051608969.jpg,종료(입양),Q,U,흰색  햄스타,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663,
448538202200375,http://www.animal.go.kr/files/shelter/2022/07/202208050908176_s.jpg,20220804,소주동1239-3,[개] 비숑 프리제,흰색,2019(년생),8.5(Kg),경남-양산-2022-00176,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208050908176.jpg,종료(입양),F,U,흰색  검정색가슴줄착용,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663,
448537202200947,http://www.animal.go.kr/files/shelter/2022/07/202208051408588_s.jpg,20220804,연초 식육점 근처,[개] 믹스견,흰색,2017(년생),20(Kg),경남-거제-2022-00795,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051408588.jpg,종료(반환),M,Y,순함.,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448537202200946,http://www.animal.go.kr/files/shelter/2022/07/202208051408708_s.jpg,20220804,능포 새마을금고 근처,[개] 말티즈,흰색,2016(년생),4(Kg),경남-거제-2022-00794,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051408708.jpg,종료(반환),F,N,순함,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448537202200944,http://www.animal.go.kr/files/shelter/2022/07/202208051108954_s.jpg,20220804,장평코아루105동 앞,[고양이] 페르시안,흰색,2019(년생),5(Kg),경남-거제-2022-00792,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051108954.jpg,종료(입양),Q,N,마른상태,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448535202201074,http://www.animal.go.kr/files/shelter/2022/07/202208051008789_s.jpg,20220804,김해시 활천로3,[고양이] 한국 고양이,"흰색, 황색",2022(년생),0.35(Kg),경남-김해-2022-00957,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051008789.jpg,종료(자연사),Q,U,"2-310, 3개월미만 추정, 2두 동시입소, 경계심, 약간의 콧물, 영양상태 부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535202201073,http://www.animal.go.kr/files/shelter/2022/07/202208051008604_s.jpg,20220804,김해시 활천로3,[고양이] 한국 고양이,"흰색, 황색, 검정",2022(년생),0.35(Kg),경남-김해-2022-00956,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051008604.jpg,종료(자연사),Q,U,"2-309, 3개월미만 추정, 2두 동시입소, 경계심, 약간의 콧물, 영양상태 부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535202201072,http://www.animal.go.kr/files/shelter/2022/07/202208051008468_s.jpg,20220804,구산동 280-5,[고양이] 한국 고양이,"흰색, 검정",2022(년생),0.3(Kg),경남-김해-2022-00955,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051008468.jpg,종료(자연사),Q,U,"2-308, 3개월미만 추정, 안질환, 영양상태부족, 기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535202201071,http://www.animal.go.kr/files/shelter/2022/07/202208051008164_s.jpg,20220804,활천로208번길 16-2,[고양이] 한국 고양이,"흰색, 황색, 검정",2022(년생),0.4(Kg),경남-김해-2022-00954,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051008164.jpg,보호중,Q,U,"2-307, 3개월미만 추정, 약간의 안질환, 영양상태 부족, 기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535202201070,http://www.animal.go.kr/files/shelter/2022/07/202208051008568_s.jpg,20220804,봉황동 203-4,[개] 프렌치 불독,"검정, 흰색",2014(년생),9(Kg),경남-김해-2022-00953,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051008568.jpg,보호중,M,U,"1-632, 쫑긋한 기, 온순하고 활발한 성격, 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448533202200490,http://www.animal.go.kr/files/shelter/2022/07/202208051708626_s.jpg,20220804,시청 앞,[개] 믹스견,크림색,2017(년생),12(Kg),경남-통영-2022-00292,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051708626.jpg,보호중,F,U,교통사고로 인한 골반골(좌골) 파행.,통영시동물보호센터,055-650-6253,경상남도 통영시 광도면 전두1길 9-8,경상남도 통영시,최민정,055-650-6254,
446494202200361,http://www.animal.go.kr/files/shelter/2022/07/202208051408541_s.jpg,20220804,광주축협대불배합사료 본부,[개] 믹스견,흰색,2022(년생),5(Kg),전남-영암-2022-00309,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051408541.png,종료(자연사),F,N,애교가 많으며 온순함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,
446494202200360,http://www.animal.go.kr/files/shelter/2022/07/202208051408971_s.jpg,20220804,삼호읍 서호리 227-1,[개] 믹스견,연갈색,2022(년생),4(Kg),전남-영암-2022-00308,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051408971.png,종료(자연사),M,N,겁이많으며 소심함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,
446494202200359,http://www.animal.go.kr/files/shelter/2022/07/202208051408205_s.jpg,20220804,시종면 회정길 41-2,[개] 믹스견,흰색,2022(년생),2(Kg),전남-영암-2022-00307,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208051408205.png,보호중,M,N,사람과 친화적이며 피부병이 심함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,
445468202201421,http://www.animal.go.kr/files/shelter/2022/07/202208042108792_s.jpg,20220804,익산시춘포면춘포1길,[고양이] 한국 고양이,흰검정,2022(년생),0.3(Kg),전북-익산-2022-01004,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208042108792.jpg,종료(자연사),M,N,생후40일정도 허피스에감염되여있고 많이말라있음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468202201420,http://www.animal.go.kr/files/shelter/2022/07/202208041508571_s.jpg,20220804,익산시춘포로춘포초등학교주변,[개] 믹스견,쪼크,2018(년생),17(Kg),전북-익산-2022-01003,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208041508571.jpg,종료(자연사),M,N,갈색목태을하고 있고 사나운편임,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468202201419,http://www.animal.go.kr/files/shelter/2022/07/202208041508147[1]_s.jpg,20220804,익산시동산동우남아파트,[개] 믹스견,흰검정,2022(년생),3(Kg),전북-익산-2022-01002,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208041508147[1].jpg,종료(입양),F,N,생후3개월정도 작고순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445467202201411,http://www.animal.go.kr/files/shelter/2022/07/202208051008211_s.jpg,20220804,임피면 보석리 259-1 부근,[개] 믹스견,검정/흰색,2022(년생),4(Kg),전북-군산-2022-00734,20220805,20220822,http://www.animal.go.kr/files/shelter/2022/07/202208051008211.jpg,보호중,M,N,생후 5개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467202201410,http://www.animal.go.kr/files/shelter/2022/07/202208050908183_s.jpg,20220804,임피면 보석리 259-1 부근,[개] 믹스견,검정/흰색,2022(년생),3.5(Kg),전북-군산-2022-00733,20220805,20220822,http://www.animal.go.kr/files/shelter/2022/07/202208050908183.jpg,보호중,F,N,생후 5개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467202201409,http://www.animal.go.kr/files/shelter/2022/07/202208041808268_s.jpg,20220804,개사동 285-3 부근,[개] 믹스견,베이지,2021(년생),5(Kg),전북-군산-2022-00732,20220805,20220822,http://www.animal.go.kr/files/shelter/2022/07/202208041808268.jpg,보호중,F,N,특이사항 없음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467202201408,http://www.animal.go.kr/files/shelter/2022/07/202208041708482[1]_s.jpg,20220804,옥구 산업도로 부근,[개] 믹스견,검정/갈색,2022(년생),3.5(Kg),전북-군산-2022-00731,20220805,20220822,http://www.animal.go.kr/files/shelter/2022/07/202208041708482[1].jpg,종료(입양),M,N,생후 7개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
444453202200656,http://www.animal.go.kr/files/shelter/2022/07/202208050908667_s.jpg,20220804,석림동 해피하우스 앞,[개] 비숑 프리제,흰색,2017(년생),5.3(Kg),충남-서산-2022-00522,20220805,20220812,http://www.animal.go.kr/files/shelter/2022/07/202208050908667.jpg,종료(입양),F,U,"순함, 사람 잘 따름",서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392,
444450202200196,http://www.animal.go.kr/files/shelter/2022/07/202208051008543_s.jpg,20220804,월미농공단지,[개] 진도견,황색,2020(년생),15(Kg),충남-공주-2022-00199,20220805,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208051008543.jpeg,보호중,F,N,공격성이 강하며 입주변에 찰과상 있음,공주시 동물보호소,041-840-8580,충청남도 공주시 우성면 내산목천길 52-15,충청남도 공주시,축산유통팀,041-840-8580,
444450202200195,http://www.animal.go.kr/files/shelter/2022/07/202208051008267_s.jpg,20220804,공주시 유구읍 유구외곽로 368,[개] 믹스견,흰색,2020(년생),5(Kg),충남-공주-2022-00198,20220805,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208051008267.jpeg,보호중,M,N,외관상 특이사항은 없으며 심장사상충 치료필요,공주시 동물보호소,041-840-8580,충청남도 공주시 우성면 내산목천길 52-15,충청남도 공주시,축산유통팀,041-840-8580,
443446202200202,http://www.animal.go.kr/files/shelter/2022/07/202208041908347_s.jpg,20220804,괴산군 소수면 수리 116,[개] 믹스견,갈색,2016(년생),5(Kg),충북-괴산-2022-00202,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/202208041908347.jpg,보호중,F,N,건강하며 온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면),충청북도 괴산군,윤영서,043-830-3233,
442424202200270,http://www.animal.go.kr/files/shelter/2022/07/20220804150853_s.jpg,20220804,근덕면 상맹방리 한재밑 인근,[개] 믹스견,"갈색, 검은색",2022(년생),2.5(Kg),강원-삼척-2022-00073,20220805,20220816,http://www.animal.go.kr/files/shelter/2022/07/20220804150853.jpg,보호중,M,N,건강함,삼척시유기동물보호소,010-4373-1899,"강원도 삼척시 근덕면 교곡길 127-281 (근덕면, 쓰레기소각시설) 유기동물보호소",강원도 삼척시,삼척시,033-570-3398,
